property_id,property_category,property_title,property_type,seller_name,seller_id,seller_type,open_viewing,no_of_photos,available_from,lease_units,available_for,area,county,latitude,longitude,furnished,bathrooms,beds,facility,environment,published_date,page_name,platform,currency,price_frequency,price,Parking,Cable Television,Dryer,Garden / Patio / Balcony,Washing Machine,Serviced Property,Pets Allowed,Wheelchair Access,Central Heating,Microwave,Smoking,Dishwasher,House Alarm,Internet
1629186,rental,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",apartment,Dial-A-Let,340,agent,no,10,2017-10-01,months,0,Ballsbridge,Dublin,53.327321455,-6.23196171,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,monthly,3300,True,True,,True,True,True,,,True,True,,,,True
1764314,rental,"The Waterfront, Hanover Quay,Grand Canal Dock, Dublin 2, Dublin 2",apartment,Dial-A-Let,340,agent,no,23,2017-10-01,months,0,Dublin 2,Dublin,53.343982633849,-6.2344998121262,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,monthly,4800,True,True,,True,True,True,,,True,True,,True,True,True
1679617,rental,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",apartment,Dial-A-Let,340,agent,no,13,2017-10-01,months,0,Ballsbridge,Dublin,53.327321455,-6.23196171,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,monthly,3300,,True,,,True,True,,,True,True,,True,,True
1770894,rental,"Gallery Quay, Grand Canal Dock, Dublin 2",apartment,Dial-A-Let,340,agent,no,18,2017-09-06,months,12,Grand Canal Dock,Dublin,53.342937289642,-6.2390568852425,yes,2,2,"Central Heating,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2600,,,,True,True,,,,True,True,,True,,True
1694040,rental,"The Hibernian,The Gasworks, Barrow Street, Ringsend, Dublin 4",apartment,Dial-A-Let,340,agent,no,8,2017-10-01,months,0,Ringsend,Dublin,53.339395113073,-6.2343060971762,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,monthly,3300,,True,,True,True,True,,,True,True,,True,,True
1734689,rental,"The Sweepstakes, Ballsbridge, Ballsbridge, Dublin 4",apartment,Dial-A-Let,340,agent,no,15,2017-10-01,months,0,Ballsbridge,Dublin,53.331381995413,-6.2285286189581,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,monthly,3640,True,True,,True,True,True,,,True,True,,True,,True
1771691,rental,"The Green, Strand Street, Malahide, Co. Dublin",apartment,Sherry FitzGerald Lettings,10195,agent,no,1,2017-09-08,months,12,Malahide,Dublin,53.452305559367,-6.1538243293762,yes,2,3,"Parking,Central Heating,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2200,True,,True,True,True,,,,True,True,,True,,
1771690,rental,"Kiltipper Gate, Tallaght, Dublin 24",apartment,REA McGEE,206,agent,no,13,2017-09-10,months,12,Tallaght,Dublin,53.270436085879,-6.3718557357788,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1600,True,True,,True,True,True,,,True,True,,True,True,True
1767424,rental,"Main Street, Rathcoole, Co. Dublin",apartment,REA McGEE,206,agent,no,16,2017-08-28,months,12,Rathcoole,Dublin,53.281085750729,-6.4748954772949,yes,2,4,"Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1800,,True,,,True,,,,True,True,,True,,
1765325,rental,"Kiltipper Gate, Kiltipper, Dublin 24",apartment,REA McGEE,206,agent,no,24,2017-09-10,months,12,Kiltipper,Dublin,53.269948447341,-6.3707184791565,yes,2,2,"Parking,Cable Television,Washing Machine,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1600,True,True,,True,True,,,,,True,,,,True
1769259,rental,"Phibsborough Road, Phibsborough, Dublin 7",apartment,REA McGEE,206,agent,no,1,2017-09-10,months,12,Phibsborough,Dublin,53.358012269854,-6.272141004703,either,1,2,Parking,prod,2017-09-08,PropertyDetails,desktop,€,monthly,1700,True,,,,,,,,,,,,,
1485721,rental,"South Dock 1BS2, Charlotte Quay, Dublin 4, Dublin 4",apartment,Ireland At Home,3971,agent,no,5,2014-09-12,months,0,Dublin 4,Dublin,53.329335346409,-6.2271879000354,yes,1,1,"Parking,Central Heating,Washing Machine,Dryer,Dishwasher,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,weekly,3321,True,,True,,True,,,,True,True,,True,,
1485740,rental,"Baggot Rath 1BS2, Newbridge Avenue, Ballsbridge, Dublin 4",apartment,Ireland At Home,3971,agent,no,3,2014-09-12,months,0,Ballsbridge,Dublin,53.335482,-6.223873,yes,1,1,"Parking,Central Heating,Washing Machine,Dryer,Dishwasher,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,weekly,2739,True,,True,,True,,,,True,True,,True,,
1485752,rental,"Grande Central, Sandyford, Dublin 16",apartment,Ireland At Home,3971,agent,no,6,2014-09-12,months,0,Sandyford,Dublin,53.2699712,-6.2249229,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,weekly,3500,True,True,True,,True,True,,,True,True,,True,True,True
1485754,rental,"South Dock 2BS4, Charlotte Quay, Dublin 4, Dublin 4",apartment,Ireland At Home,3971,agent,no,5,2016-02-15,months,0,Dublin 4,Dublin,53.329335346409,-6.2271879000354,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,weekly,3713,True,True,True,,True,True,,,True,True,,True,True,True
1485761,rental,"Baggot Rath Penthouse Apartment, Newbridge Avenue, Ballsbridge, Dublin 4",apartment,Ireland At Home,3971,agent,no,4,2014-09-12,months,0,Ballsbridge,Dublin,53.335482,-6.223873,yes,2,2,"Parking,Central Heating,Washing Machine,Dryer,Dishwasher,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,weekly,4900,True,,True,,True,,,,True,True,,True,,
1485770,rental,"Baggot Rath 2BS4, Newbridge Avenue, Dublin 4, Dublin 4",apartment,Ireland At Home,3971,agent,no,4,2014-09-12,months,0,Dublin 4,Dublin,53.335482,-6.223873,yes,2,2,"Parking,Central Heating,Washing Machine,Dryer,Dishwasher,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,weekly,3478,True,,True,,True,,,,True,True,,True,,
1485781,rental,"The Forum, Sandyford, Dublin 18",apartment,Ireland At Home,3971,agent,no,7,2014-09-12,months,0,Sandyford,Dublin,53.27761201,-6.21056679,yes,2,2,"Parking,Central Heating,Washing Machine,Dryer,Dishwasher,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,weekly,3195,True,,True,,True,,,,True,True,,True,,
1485792,rental,"Baggot Rath 3BS5, Newbridge Avenue, Ballsbridge, Dublin 4",apartment,Ireland At Home,3971,agent,no,3,2014-09-13,months,0,Ballsbridge,Dublin,53.335482,-6.223873,yes,2,3,"Central Heating,Washing Machine,Dryer,Dishwasher,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,weekly,4565,,,True,,True,,,,True,True,,True,,
1489195,rental,"Belarmine Vale, Belarmine Vale, Stepaside, Dublin 18",apartment,Ireland At Home,3971,agent,no,44,2014-10-19,months,0,Stepaside,Dublin,53.261099408323,-6.2181463837624,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,weekly,2891,True,True,True,True,True,,,,True,True,,True,True,True
1760630,rental,"Grand Canal Square, Sir John Rogerson's Quay, Grand Canal Dock, Dublin 2",apartment,,,private,no,8,2017-10-15,months,3,Grand Canal Dock,Dublin,53.3458411,-6.2376631,yes,1,1,"Central Heating,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-08,PropertyDetails,desktop,€,weekly,3043,,,True,True,True,True,,,True,True,,True,,True
1771685,rental,"Francis Street, Dublin 8, Dublin 8",apartment,McMahon O'Connor Residential Ltd,8191,agent,no,16,2017-09-11,months,12,Dublin 8,Dublin,53.339457748532,-6.2735688686371,yes,1,2,"Central Heating,House Alarm,Cable Television,Washing Machine,Dishwasher,Microwave,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2500,,True,,,True,,,,True,True,,True,True,True
1771674,rental,"College House, Taylor's Hill, Rathfarnham, Dublin 16",apartment,Robert Lowry Properties,7995,agent,no,18,2017-09-27,months,12,Rathfarnham,Dublin,53.268973153579,-6.2636339664459,yes,2,2,"Parking,House Alarm,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1350,True,True,,True,True,,,,,True,,True,True,True
1762488,rental,"Mountjoy Street,, Dublin 7, Dublin 7",apartment,Chartered Assets,8760,agent,no,3,2017-09-08,months,9,Dublin 7,Dublin,53.353859615325,-6.2696877121925,yes,1,1,"Washing Machine,Dryer,Microwave,Wheelchair Access,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1000,,,True,,True,,,True,,True,,,,True
1771670,rental,"Smithfield Village, Smithfield, Dublin 7",apartment,Wyse Estate Agents,7,agent,no,7,2017-09-08,months,12,Smithfield,Dublin,53.349147488046,-6.2768948078156,yes,1,1,"Central Heating,Washing Machine,Dryer,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1400,,,True,True,True,,,,True,True,,,,
1759720,rental,"Benburb Street, Smithfield, Dublin 1",apartment,,,private,no,1,2017-09-10,months,12,Smithfield,Dublin,53.347486984251,-6.2827993556857,either,1,1,,prod,2017-09-08,PropertyDetails,desktop,€,weekly,826,,,,,,,,,,,,,,
1769552,rental,"Seabury, off Sydney Parade Avenue, Sandymount, Dublin 4",apartment,O'Keeffe Estates,58,agent,no,1,2017-09-15,months,12,Sandymount,Dublin,53.323465632787,-6.2068355083466,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1872,True,True,,True,True,,,,True,True,,True,,True
1753376,rental,"The Cedars, Herbert park Lane, Ballsbridge, Dublin 4",apartment,O'Keeffe Estates,58,agent,no,12,2017-07-11,months,12,Ballsbridge,Dublin,53.326874711489,-6.2323808670044,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2900,True,True,True,True,True,,,,True,True,,True,True,True
1771645,rental,"The Ash, Parkview, Stepaside, Dublin 18",apartment,EARNEST,1331,agent,no,6,2017-09-30,months,12,Stepaside,Dublin,53.259474069,-6.222304215,yes,1,1,"Parking,Central Heating,House Alarm,Cable Television,Dryer,Dishwasher,Microwave,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1450,True,True,True,,,,,,True,True,,True,True,True
1764105,rental,"Claremont Court,Sandymount, Sandymount, Dublin 4",apartment,O'Keeffe Estates,58,agent,no,0,2017-09-08,months,12,Sandymount,Dublin,53.331520598,-6.222348307,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Microwave,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1300,True,True,True,,True,,,,True,True,,,,True
1767807,rental,"The Oaks, Herbert Park, Ballsbridge, Dublin 4",apartment,Bell Properties Ltd,358,agent,no,16,2017-09-20,months,12,Ballsbridge,Dublin,53.3277957,-6.2320682,either,2,2,"Parking,Central Heating,Washing Machine,Dryer,Dishwasher",prod,2017-09-08,PropertyDetails,desktop,€,monthly,4000,True,,True,,True,,,,True,,,True,,
1768677,rental,"Ivy Exchange , Parnell Street, Dublin 1, Dublin 1, Dublin 1",apartment,Bell Properties Ltd,358,agent,no,22,2017-08-31,months,12,Dublin 1,Dublin,53.351339031436,-6.2646317481995,yes,2,2,"Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2200,,True,True,True,True,,,,True,True,,True,True,
1759202,rental,"Shalimar, Monastery Rd, Clondalkin, Dublin 22",apartment,Bell Properties Ltd,358,agent,no,1,2017-09-07,months,12,Clondalkin,Dublin,53.318207940716,-6.3739371299744,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1450,True,True,True,True,True,,,,True,True,,True,True,True
1771345,rental,"rosedale close, Clonee, Dublin 15",apartment,,,private,no,5,2017-09-24,months,12,Clonee,Dublin,53.4000254,-6.4340921,yes,1,2,"Parking,Central Heating,Washing Machine,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1500,True,,,True,True,,,,True,True,,True,,
1747751,rental,"Grantham Street, Portobello, Dublin 8",apartment,,,private,no,21,2017-10-14,months,0,Portobello,Dublin,53.331355236751,-6.2705246864886,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2990,True,True,True,True,True,,,,True,True,,True,True,True
1771628,rental,"Apt 7 Sycamore House, Eaton Wood Square, Shankill, Dublin 18",apartment,HJ Byrne Estate Agents,1268,agent,no,7,2017-09-10,months,12,Shankill,Dublin,53.2344323,-6.1165536,yes,2,2,"Parking,Central Heating,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1600,True,,,True,,,,,True,,,,,
1771599,rental,"Cedarbrook Avenue, Cherry Orchard, Dublin 10",apartment,DNG Gillespie Lowe,5469,agent,no,1,2017-09-08,months,12,Cherry Orchard,Dublin,53.336961866992,-6.3801801207592,yes,1,2,"Parking,Cable Television,Washing Machine,Dryer,Microwave,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1250,True,True,True,,True,,,,,True,,,,True
1771591,rental,"The Sycamore, Parkview, Stepaside, Dublin 18",apartment,Herbert Property Services,7549,agent,no,12,2017-10-02,months,12,Stepaside,Dublin,53.254574717343,-6.2119274143333,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1674,True,True,True,True,True,,,,True,True,,True,,True
1770409,rental,"Apt 50 The Mill Race, Chapelizod, Dublin 20",apartment,Doran Estates,2946,agent,no,13,2017-09-05,months,12,Chapelizod,Dublin,53.3498936,-6.3455737,yes,1,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1650,True,True,True,,True,,,,True,True,,,,
1769935,rental,"Island View Court, Island View, Raheny, Dublin 5",apartment,DNG Gillespie Lowe,5469,agent,no,16,2017-10-01,months,6,Raheny,Dublin,53.384805737,-6.14530454,yes,2,3,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2150,True,True,True,,True,,,,True,True,,True,True,True
1768697,rental,"Elton Court, Philipsbergh Avenue, Marino, Dublin 3",apartment,DNG Gillespie Lowe,5469,agent,no,5,2017-09-11,months,3,Marino,Dublin,53.364768828539,-6.2389886382152,yes,1,1,"Parking,Central Heating,Washing Machine,Dryer,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1350,True,,True,,True,,,,True,True,,,,
1768721,rental,"Bellevue, Islandbridge, Dublin 8",apartment,DNG Gillespie Lowe,5469,agent,no,5,2017-10-02,months,12,Islandbridge,Dublin,53.3468248,-6.3107049,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1352,True,True,,True,True,,,,True,True,,True,,True
1768994,rental,"Mount St.Annes, Milltown, Dublin 6",apartment,DNG Gillespie Lowe,5469,agent,no,20,2017-08-31,months,12,Milltown,Dublin,53.314005279703,-6.2503555689182,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,2500,True,True,,True,True,,,,True,True,,True,,
1762433,rental,"The Park, Larch Hill, Santry, Dublin 9",apartment,DNG Gillespie Lowe,5469,agent,no,1,2017-08-20,months,12,Santry,Dublin,53.39950273725,-6.226544380188,yes,1,2,"Parking,Central Heating,Cable Television,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1300,True,True,,,,,,,True,,,,,True
1769011,rental,"Lower Rathmines Road, Rathmines, Dublin 6",apartment,DNG Gillespie Lowe,5469,agent,no,6,2017-09-06,months,12,Rathmines,Dublin,53.328104333328,-6.2645390898615,yes,1,1,"Central Heating,Washing Machine,Dryer,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1175,,,True,,True,,,,True,True,,,,
1724574,rental,"5 Island View Court, Raheny, Dublin 5",apartment,DNG Gillespie Lowe,5469,agent,no,19,2017-09-04,months,12,Raheny,Dublin,53.384915365615,-6.1451983451843,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1700,True,True,True,,True,,,,True,True,,True,True,
1769428,rental,"Sackville Court, Blessington St, Inns Quay, Dublin 7, Dublin 7",apartment,DNG Gillespie Lowe,5469,agent,no,7,2017-09-10,months,12,Dublin 7,Dublin,53.3560714,-6.265926,yes,1,1,"Parking,Central Heating,Washing Machine,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1350,True,,,True,True,,,,True,True,,,,
1768756,rental,"The Cubes, Beacon South Quarter, Sandyford, Dublin 18",apartment,DNG Gillespie Lowe,5469,agent,no,10,2017-08-31,months,12,Sandyford,Dublin,53.277747,-6.216148,yes,1,2,"Central Heating,Washing Machine,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1850,,,,True,True,,,,True,True,,True,,
1764523,rental,"Mount Garret Park, Tyrrelstown, Dublin 15",apartment,DNG Gillespie Lowe,5469,agent,no,6,2017-08-15,months,12,Tyrrelstown,Dublin,53.421103333014,-6.3920903205872,yes,3,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Garden / Patio / Balcony",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1100,True,True,True,True,True,,,,True,,,,True,
1744002,rental,"Cranford Court, Donnybrook, Dublin 4",apartment,DNG Gillespie Lowe,5469,agent,no,5,2017-09-14,months,12,Donnybrook,Dublin,53.3103832,-6.2161727,yes,1,1,"Parking,Central Heating,Cable Television,Microwave,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1352,True,True,,,,,,,True,True,,,,True
1769002,rental,"The Paddocks, Hybreasal, Kilmainham, Dublin 8",apartment,DNG Gillespie Lowe,5469,agent,no,6,2017-09-06,months,12,Kilmainham,Dublin,53.338294350819,-6.3052713873913,yes,1,1,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Microwave,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1500,True,True,,,True,,,,True,True,,,True,True
1771559,rental,"Cranford Court, Donnybrook, Dublin 4",apartment,Lowe & Associates,577,agent,no,7,2017-09-30,months,12,Donnybrook,Dublin,53.3103832,-6.2161727,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Microwave,Internet",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1350,True,True,,,True,,,,True,True,,,,True
1771549,rental,"Ardee Court, Cork St, Dublin 8, Dublin 8",apartment,Lowe & Associates,577,agent,no,4,2017-09-20,months,12,Dublin 8,Dublin,53.337254,-6.284814,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dryer,Microwave",prod,2017-09-08,PropertyDetails,desktop,€,monthly,1350,,True,True,,True,,,,True,True,,,,
